"State_Name","Constituency_No","Constituency_Name","Year","Assembly_No","Electors","Turnout","ENOP","volatility","incumb_change","state_incumb_change","nat_incumb_change"
"Andhra_Pradesh",233,"YELLAREDDY",1999,11,154939,69.58,2.78,20.295,-2.48,-2.48,20.3
"Andhra_Pradesh",233,"YELLAREDDY",2008,12,165676,72.16,3.33,56.11,-41.57,-41.57,0
"Andhra_Pradesh",234,"ATMAKUR",2009,13,189820,78.04,2.38,0,0,0,0
"Andhra_Pradesh",234,"JUKKAL",1983,7,88224,61.61,2.17,0,0,0,0
"Andhra_Pradesh",234,"JUKKAL",1985,8,97000,62.17,1.96,63.395,-23.66,-39.73,-23.66
"Andhra_Pradesh",234,"JUKKAL",1989,9,120936,67.79,2.08,16.22,-15.38,-15.38,16.22
"Andhra_Pradesh",234,"JUKKAL",1994,10,125186,73.47,2.08,15.4,-13.49,-13.49,-13.49
"Andhra_Pradesh",234,"JUKKAL",1999,11,139129,67.76,2.94,31.21,-17.23,-17.23,-10.86
"Andhra_Pradesh",234,"JUKKAL",2004,12,144958,74.03,2.33,29.3,3.8,3.8,0
"Andhra_Pradesh",235,"BANSWADA",1983,7,101023,72.24,2.63,0,0,0,0
"Andhra_Pradesh",235,"BANSWADA",1985,8,114528,72.55,2.08,63.61,-63.6,-63.6,9.58000000000001
"Andhra_Pradesh",235,"BANSWADA",1989,9,136711,72.16,2.56,10.17,-9.05,-9.05,-0.580000000000005
"Andhra_Pradesh",235,"BANSWADA",1994,10,140891,73.77,1.67,34.75,29.57,-23.25,-23.25
"Andhra_Pradesh",235,"BANSWADA",1999,11,156857,72.46,1.89,17.235,-11.06,-11.06,16.37
"Andhra_Pradesh",235,"BANSWADA",2004,12,160708,75.26,2.33,23.47,-22.6,-22.6,0
"Andhra_Pradesh",235,"KOVUR",2012,13,227130,77.45,3.12,0,0,0,0
"Andhra_Pradesh",236,"BODHAN",1983,7,91811,69.45,3.7,0,0,0,0
"Andhra_Pradesh",236,"BODHAN",1985,8,109836,70.34,2.13,70.16,-67.52,-67.52,19.88
"Andhra_Pradesh",236,"BODHAN",1989,9,131978,72.75,3.12,24.41,-12.05,-12.05,-12.36
"Andhra_Pradesh",236,"BODHAN",1994,10,134859,72.51,2.63,44.67,13.58,-22.88,-22.88
"Andhra_Pradesh",236,"BODHAN",1999,11,145553,69.64,2.04,42.335,-7.47,-7.47,41.9
"Andhra_Pradesh",236,"BODHAN",2004,12,144825,72.04,2.78,20.695,-5.73,-12.81,0
"Andhra_Pradesh",236,"NELLORE CITY",2009,13,199788,53.25,3.45,0,0,0,0
"Andhra_Pradesh",237,"NELLORE RURAL",2009,13,226906,54.7,3.45,0,0,0,0
"Andhra_Pradesh",237,"NIZAMABAD",1983,7,110667,63.23,3.03,0,0,0,0
"Andhra_Pradesh",237,"NIZAMABAD",1985,8,125338,62.25,2.13,67.765,-64.9,-64.9,13.82
"Andhra_Pradesh",237,"NIZAMABAD",1989,9,160531,63.19,2.86,22.84,-22.84,-22.84,2.91999999999999
"Andhra_Pradesh",237,"NIZAMABAD",1994,10,179093,59.56,2.7,30.61,-10.95,-10.95,-10.95
"Andhra_Pradesh",237,"NIZAMABAD",1999,11,211427,56.14,2.17,56.095,-50.29,-50.29,19.24
"Andhra_Pradesh",237,"NIZAMABAD",2004,12,219641,52.68,2.08,45.845,41.72,35.29,-42.45
"Andhra_Pradesh",238,"DICHPALLI",1983,7,90035,70,2.5,0,0,0,0
"Andhra_Pradesh",238,"DICHPALLI",1985,8,106407,68.77,2.38,50.855,-50.09,-50.09,-0.770000000000003
"Andhra_Pradesh",238,"DICHPALLI",1994,10,133638,70.57,2.08,16.805,11.63,11.63,-9.57
"Andhra_Pradesh",238,"DICHPALLI",1999,11,151255,67.4,2.08,17.59,-11.82,-11.82,15.73
"Andhra_Pradesh",238,"DICHPALLI",2008,12,152024,70.26,3.23,62.395,-50.66,-50.66,0
"Andhra_Pradesh",238,"DICHPALLY",1989,9,131559,66.8,2.08,0,0,0,0
"Andhra_Pradesh",238,"SARVEPALLI",2009,13,195412,79.8,2.5,0,0,0,0
"Andhra_Pradesh",239,"GUDUR",2009,13,210676,72.55,3.03,0,0,0,0
"Andhra_Pradesh",239,"MUDHOLE",1983,7,102536,67.56,2.38,0,0,0,0
"Andhra_Pradesh",239,"MUDHOLE",1985,8,110291,68.89,2,58.48,-14.87,-42.58,-14.87
"Andhra_Pradesh",239,"MUDHOLE",1989,9,121909,75.94,2.33,14.755,-14.11,-14.11,7.32
"Andhra_Pradesh",239,"MUDHOLE",1994,10,141112,77.13,2.17,25.32,-17.42,-17.42,-17.42
"Andhra_Pradesh",239,"MUDHOLE",1999,11,162379,72.76,2.17,21.39,-11.96,-11.96,18.99
"Andhra_Pradesh",239,"MUDHOLE",2004,12,167579,76.85,2.22,96.865,-48.41,-47.69,0
"Andhra_Pradesh",240,"NIRMAL",1983,7,98807,68.79,2.17,0,0,0,0
"Andhra_Pradesh",240,"NIRMAL",1985,8,107955,68.41,2.63,53.445,-38.7,-38.7,-12.15
"Andhra_Pradesh",240,"NIRMAL",1989,9,133954,69.18,2.17,23.755,-2.93,-2.93,23.12
"Andhra_Pradesh",240,"NIRMAL",1996,10,162116,61.35,2.78,35.855,-3.7,-31.52,-31.52
"Andhra_Pradesh",240,"NIRMAL",1999,11,165322,68.87,2.13,42.43,-5.11,-5.11,0
"Andhra_Pradesh",240,"NIRMAL",2004,12,167205,73.43,2.13,5.63,2.3,-4.5,0
"Andhra_Pradesh",240,"SULLURPETA",2009,13,212160,75.35,3.03,0,0,0,0
"Andhra_Pradesh",241,"BOATH",1983,7,79475,62.93,3.12,0,0,0,0
"Andhra_Pradesh",241,"BOATH",1985,8,83120,50.53,2.27,60.81,-18.46,-15.87,-18.46
"Andhra_Pradesh",241,"BOATH",1989,9,105531,45.94,2.94,22.23,-22.23,-22.23,4.48
"Andhra_Pradesh",241,"BOATH",1994,10,114869,68.81,2.17,35.585,26.69,-17.85,-17.85
"Andhra_Pradesh",241,"BOATH",1999,11,128101,68.32,2.27,29.63,-9.09999999999999,-9.09999999999999,20.31
"Andhra_Pradesh",241,"BOATH",2004,12,137273,73.47,2.17,57.885,-14.95,-14.95,0
"Andhra_Pradesh",241,"VENKATAGIRI",2009,13,208348,76.72,2.7,0,0,0,0
"Andhra_Pradesh",242,"ADILABAD",1983,7,100935,63.37,2.86,0,0,0,0
"Andhra_Pradesh",242,"ADILABAD",1985,8,108814,66.44,2.38,41.195,-3.17,-3.17,-35.78
"Andhra_Pradesh",242,"ADILABAD",1989,9,132237,68.28,2.13,51.925,-51.93,1.34999999999999,48.69
"Andhra_Pradesh",242,"ADILABAD",1994,10,160415,68.61,3.7,40.59,-33.64,-33.64,-33.64
"Andhra_Pradesh",242,"ADILABAD",1999,11,181961,66.42,2.7,24.39,17.72,17.72,-7.06
"Andhra_Pradesh",242,"ADILABAD",2004,12,193461,71.85,2.22,43.215,-14.37,-14.37,0
"Andhra_Pradesh",242,"UDAYAGIRI",2012,13,203782,78.72,2.86,0,0,0,0
"Andhra_Pradesh",243,"BADVEL",2009,13,184931,73.07,2.22,0,0,0,0
"Andhra_Pradesh",243,"KHANAPUR",1983,7,86723,53.8,3.33,0,0,0,0
"Andhra_Pradesh",243,"KHANAPUR",1985,8,90073,56.5,3.23,46.79,-26.01,20.24,-26.01
"Andhra_Pradesh",243,"KHANAPUR",1989,9,116876,60.35,2.17,58.57,-58.57,21.2,37.37
"Andhra_Pradesh",243,"KHANAPUR",1994,10,125863,68.01,1.96,24.175,-20.31,-20.31,-20.31
"Andhra_Pradesh",243,"KHANAPUR",1999,11,140498,65.66,2.38,16.755,-10.72,-10.72,5.4
"Andhra_Pradesh",243,"KHANAPUR(ST)",2008,12,159421,67.82,3.23,0,0,0,0
"Andhra_Pradesh",244,"ASIFABAD",1983,7,94268,55.08,2.94,0,0,0,0
"Andhra_Pradesh",244,"ASIFABAD",1985,8,110011,51.93,2.44,23.155,14.83,-23.16,8.32
"Andhra_Pradesh",244,"ASIFABAD",1989,9,146142,53.89,2.13,10.035,-4.58000000000001,0,10.04
"Andhra_Pradesh",244,"ASIFABAD",1994,10,155090,63.79,2.56,28.575,-28.57,-28.57,-28.57
"Andhra_Pradesh",244,"ASIFABAD",1999,11,167283,64.54,2.7,61.385,-42.71,0,12.93
"Andhra_Pradesh",244,"ASIFABAD",2004,12,169827,68.55,3.45,45.17,-7.27,-7.27,0
"Andhra_Pradesh",244,"RAJAMPET",2012,13,185475,79.05,2.7,0,0,0,0
"Andhra_Pradesh",245,"KADAPA",2009,13,227880,59.98,2.7,0,0,0,0
"Andhra_Pradesh",245,"LUXETTIPET",1983,7,107730,71.07,3.23,0,0,0,0
"Andhra_Pradesh",245,"LUXETTIPET",1985,8,123243,63.59,2.33,72.61,-72.62,-72.62,36.97
"Andhra_Pradesh",245,"LUXETTIPET",1989,9,164265,60.84,2.56,8.665,-8.66,5.83,-8.66
"Andhra_Pradesh",245,"LUXETTIPET",1994,10,193057,67.2,2.04,22.64,-11.49,-11.49,-11.49
"Andhra_Pradesh",245,"LUXETTIPET",1999,11,221700,65.93,2.17,20.76,-17.22,-17.22,17.5
"Andhra_Pradesh",245,"LUXETTIPET",2004,12,223016,69.5,2.94,19.35,-13.34,-4.40000000000001,0
"Andhra_Pradesh",246,"KODUR (SC)",2012,13,158139,78.11,2.56,0,0,0,0
"Andhra_Pradesh",246,"SIRPUR",1983,7,96320,56.8,2.56,0,0,0,0
"Andhra_Pradesh",246,"SIRPUR",1985,8,103852,62.24,2.17,61.485,-48.74,-48.74,7.93
"Andhra_Pradesh",246,"SIRPUR",1989,9,121504,61.89,3.12,32.325,-22.42,-22.42,-9.9
"Andhra_Pradesh",246,"SIRPUR",1994,10,133108,73.85,2.78,25.04,12.27,-25.05,-25.05
"Andhra_Pradesh",246,"SIRPUR",1999,11,149324,65.27,2.22,45.725,-37.7,22.93,22.24
"Andhra_Pradesh",246,"SIRPUR",2004,12,155946,74.65,2.33,19.995,-14.47,-14.47,0
"Andhra_Pradesh",247,"CHINNUR",1983,7,102728,60.92,2.94,0,0,0,0
"Andhra_Pradesh",247,"CHINNUR",1985,8,115025,55.79,2.17,60.41,-53,-53,-4.68
"Andhra_Pradesh",247,"CHINNUR",1989,9,145597,43.11,2.78,11.43,-11.43,-11.43,1.76
"Andhra_Pradesh",247,"CHINNUR",1994,10,158764,69.44,2,22.355,16.81,-5.93,-5.93
"Andhra_Pradesh",247,"CHINNUR",1999,11,177119,63.35,2.94,28.76,-23.21,-23.21,9.01
"Andhra_Pradesh",247,"CHINNUR",2004,12,179673,70.95,2.13,29.2,-10.83,-10.83,0
"Andhra_Pradesh",247,"RAYACHOTY",2012,13,186579,85.33,2.44,0,0,0,0
"Andhra_Pradesh",248,"MANTHANI",1983,7,100421,61.13,2.38,0,0,0,0
"Andhra_Pradesh",248,"MANTHANI",1985,8,117788,58.34,2.5,43.11,3.75,-42.35,3.75
"Andhra_Pradesh",248,"MANTHANI",1989,9,151005,63.23,2.04,9.51999999999999,2.91999999999999,6.6,2.91999999999999
"Andhra_Pradesh",248,"MANTHANI",1994,10,163611,68.81,2.33,17.215,-17.21,-17.21,-17.21
"Andhra_Pradesh",248,"MANTHANI",1999,11,185358,65.44,2.17,19.645,-12.9,-12.9,18.47
"Andhra_Pradesh",248,"MANTHANI",2004,12,190557,70.27,2.27,16.81,4.93,-14.28,0
"Andhra_Pradesh",248,"PULIVENDLA",2011,13,186446,84.26,1.89,0,0,0,0
"Andhra_Pradesh",249,"KAMALAPURAM",2009,13,159975,84.44,2.27,0,0,0,0
"Andhra_Pradesh",249,"PEDDAPALLI",1983,7,107432,57.41,3.45,0,0,0,0
"Andhra_Pradesh",249,"PEDDAPALLI",1985,8,126237,59.54,2.08,67.59,-60.16,-60.16,15.87
"Andhra_Pradesh",249,"PEDDAPALLI",1989,9,153652,61.32,2.08,4.135,-4.13,-4.13,3.78
"Andhra_Pradesh",249,"PEDDAPALLI",1994,10,154819,67.24,1.89,22.375,-20.89,-20.89,-20.89
"Andhra_Pradesh",249,"PEDDAPALLI",1999,11,169816,64,2.22,68.66,-66.87,-66.87,13.55
"Andhra_Pradesh",249,"PEDDAPALLI",2004,12,181028,68.17,2.86,80.83,-32.45,0,-32.45
"Andhra_Pradesh",250,"JAMMALAMADUGU",2009,13,206569,84.4,2.33,0,0,0,0
"Andhra_Pradesh",250,"MYADARAM",1989,9,204942,52.08,2.38,0,0,0,0
"Andhra_Pradesh",250,"MYADARAM(SC)",2008,12,288461,47.22,3.12,0,0,0,0
"Andhra_Pradesh",250,"MYDARAM",1983,7,139426,52.65,3.12,0,0,0,0
"Andhra_Pradesh",250,"MYDARAM",1985,8,155879,44.15,1.92,66.78,-52.59,-52.59,-1.37
"Andhra_Pradesh",250,"MYDARAM",1994,10,214947,64.39,4,49.345,-40.6,-40.6,-8.75
"Andhra_Pradesh",250,"MYDARAM",1999,11,254774,57.87,2.22,52.875,-41.72,30.08,19.77
"Andhra_Pradesh",251,"HUZURABAD",1983,7,111555,63.49,3.57,0,0,0,0
"Andhra_Pradesh",251,"HUZURABAD",1985,8,120436,61.86,1.67,73.515,-66,-66,-4.36
"Andhra_Pradesh",251,"HUZURABAD",1989,9,144226,64.81,3.23,42.215,-42.22,-42.22,5.27
"Andhra_Pradesh",251,"HUZURABAD",1994,10,151300,68.74,2.22,35.86,-35.86,7.69,7.69
"Andhra_Pradesh",251,"HUZURABAD",1999,11,170144,69.05,3.23,24.855,-17.03,-17.03,-3.95
"Andhra_Pradesh",251,"HUZURABAD",2008,12,188123,63.64,3.12,70.15,-38.47,-38.47,0
"Andhra_Pradesh",251,"PRODDATUR",2009,13,204221,76.97,2.7,0,0,0,0
"Andhra_Pradesh",252,"KAMALAPUR",1983,7,112151,63.5,2.94,0,0,0,0
"Andhra_Pradesh",252,"KAMALAPUR",1985,8,120738,65.07,3.03,50.095,-16.45,4.93,-16.45
"Andhra_Pradesh",252,"KAMALAPUR",1989,9,145539,66.6,2.17,24.98,6.11,6.11,18.87
"Andhra_Pradesh",252,"KAMALAPUR",1994,10,149478,72.31,2,12.91,9.68,-9.1,-9.1
"Andhra_Pradesh",252,"KAMALAPUR",1999,11,164213,69.33,2.22,9.465,-7.03,-7.03,4.11
"Andhra_Pradesh",252,"KAMALAPUR",2008,12,187708,64.7,3.23,78.845,-53.93,-53.93,0
"Andhra_Pradesh",252,"MYDUKUR",2009,13,177694,79.98,2.7,0,0,0,0
"Andhra_Pradesh",253,"ALLAGADDA",2012,13,200691,83.89,2.56,0,0,0,0
"Andhra_Pradesh",253,"INDURTHI",1983,7,97461,66.35,3.12,0,0,0,0
"Andhra_Pradesh",253,"INDURTHI",1985,8,110456,63.86,2.08,29.59,0.729999999999997,-28.47,0.729999999999997
"Andhra_Pradesh",253,"INDURTHI",1989,9,138576,61.33,2.13,10.905,-9.59999999999999,0,10.91
"Andhra_Pradesh",253,"INDURTHI",1994,10,140220,68.43,3.23,22.52,-6.67,-15.86,-15.86
"Andhra_Pradesh",253,"INDURTHI",1999,11,151848,67.56,4.17,19.105,-18.88,0,1.35
"Andhra_Pradesh",253,"INDURTHI",2004,12,161666,67.12,4.55,48.505,-33.4,0,-15.11
"Andhra_Pradesh",254,"KARIMNAGAR",1983,7,120694,55.45,2.44,0,0,0,0
"Andhra_Pradesh",254,"KARIMNAGAR",1985,8,131708,61.88,2.7,56.555,-50.49,-50.49,10.28
"Andhra_Pradesh",254,"KARIMNAGAR",1989,9,179498,58.1,3.45,30.585,-10.98,-10.98,-19.61
"Andhra_Pradesh",254,"KARIMNAGAR",1994,10,195167,62.88,2.33,46.605,-36.28,19.03,19.03
"Andhra_Pradesh",254,"KARIMNAGAR",1999,11,230796,58.9,3.33,35.985,-11.42,-11.42,-16.87
"Andhra_Pradesh",254,"KARIMNAGAR",2004,12,254255,60.01,3.57,32.645,-14,-14,0
"Andhra_Pradesh",254,"SRISAILAM",2009,13,148226,78.02,2.86,0,0,0,0
"Andhra_Pradesh",255,"CHOPPADANDI",1983,7,109048,55.43,2.17,0,0,0,0
"Andhra_Pradesh",255,"CHOPPADANDI",1985,8,124308,56.51,1.52,78.49,-65.94,-65.94,-11.34
"Andhra_Pradesh",255,"CHOPPADANDI",1989,9,149207,60.92,2.13,25.915,-25.92,-25.92,24.41
"Andhra_Pradesh",255,"CHOPPADANDI",1994,10,153629,68.99,2.63,16.14,0.539999999999999,-15.05,-15.05
"Andhra_Pradesh",255,"CHOPPADANDI",1999,11,170517,65.83,2.17,24.05,-6.03,-6.03,19.91
"Andhra_Pradesh",255,"CHOPPADANDI",2004,12,182702,66.59,3.23,29.065,-15,-9.92,0
"Andhra_Pradesh",255,"NANDIKOTKUR",2009,13,183750,76.88,2.63,0,0,0,0
"Andhra_Pradesh",256,"JAGTIAL",1983,7,102375,61.13,2.13,0,0,0,0
"Andhra_Pradesh",256,"JAGTIAL",1985,8,115673,64.92,2.08,58.505,-58.5,-58.5,0.539999999999999
"Andhra_Pradesh",256,"JAGTIAL",1989,9,145064,65.42,1.85,29.05,-25.51,-25.51,28.12
"Andhra_Pradesh",256,"JAGTIAL",1996,10,168805,69.51,1.79,8.34999999999999,5.03999999999999,5.03999999999999,5.03999999999999
"Andhra_Pradesh",256,"JAGTIAL",1999,11,170999,67.32,2,17.985,-14.1,17.15,0
"Andhra_Pradesh",256,"JAGTIAL",2004,12,177626,70.48,2.17,6.835,-5.92,2.28,0
"Andhra_Pradesh",256,"KURNOOL",2009,13,211511,52.82,2.27,0,0,0,0
"Andhra_Pradesh",257,"BUGGARAM",1983,7,106252,50.97,3.7,0,0,0,0
"Andhra_Pradesh",257,"BUGGARAM",1985,8,125026,60.11,1.69,74.17,-14.96,-36.17,-14.96
"Andhra_Pradesh",257,"BUGGARAM",1989,9,153993,56.28,3.45,46.135,-46.13,-46.13,4.55
"Andhra_Pradesh",257,"BUGGARAM",1994,10,165946,65.28,2.38,46.335,-45.56,18.19,18.19
"Andhra_Pradesh",257,"BUGGARAM",1999,11,178698,63.5,2.04,13.875,-5.33000000000001,-5.33000000000001,12.04
"Andhra_Pradesh",257,"BUGGARAM",2004,12,195000,64.41,3.03,20.37,2.96,-6.39,0
"Andhra_Pradesh",257,"PANYAM",2009,13,227867,68.33,3.12,0,0,0,0
"Andhra_Pradesh",258,"METPALLI",1983,7,98413,58.64,3.85,0,0,0,0
"Andhra_Pradesh",258,"METPALLI",1985,8,112317,58.32,5.56,17.67,-17.66,15.11,-17.66
"Andhra_Pradesh",258,"METPALLI",1989,9,142192,58.55,2.33,50,26.64,0,23.35
"Andhra_Pradesh",258,"METPALLI",1998,10,162693,61.59,3.33,29.79,-18.87,-8.2,-8.2
"Andhra_Pradesh",258,"METPALLI",1999,11,164020,62.72,2.04,34.7,8.87,-29.8,23.94
"Andhra_Pradesh",258,"METPALLI",2004,12,167242,65.48,4.17,74.825,-30.8,0,-30.8
"Andhra_Pradesh",258,"NANDYAL",2009,13,208389,69.88,3.03,0,0,0,0
"Andhra_Pradesh",259,"BANAGANAPALLE",2009,13,191902,75.32,3.23,0,0,0,0
"Andhra_Pradesh",259,"SIRCILLA",1983,7,112374,61.17,3.45,0,0,0,0
"Andhra_Pradesh",259,"SIRCILLA",1985,8,129556,58.78,2.44,34.95,-32.53,-32.53,-2.42
"Andhra_Pradesh",259,"SIRCILLA",1989,9,162013,54.66,4,48.555,-45.84,0,-2.36
"Andhra_Pradesh",259,"SIRCILLA",1994,10,172766,64.87,4.55,30.68,-19.39,-10.54,-10.54
"Andhra_Pradesh",259,"SIRCILLA",1999,11,186010,63.46,2.38,79.905,-25.66,0,36.17
"Andhra_Pradesh",259,"SIRCILLA",2004,12,202361,65.18,2.7,58.505,-49.67,7.02,0
"Andhra_Pradesh",260,"DHONE",2009,13,197886,70.5,2.78,0,0,0,0
"Andhra_Pradesh",260,"NARELLA",1983,7,104750,58.02,2.78,0,0,0,0
"Andhra_Pradesh",260,"NARELLA",1985,8,116840,55.69,3.03,42.875,-6.85,-35.24,-6.85
"Andhra_Pradesh",260,"NARELLA",1989,9,143924,56.48,3.7,42.875,-42.88,0,8.94
"Andhra_Pradesh",260,"NARELLA",1994,10,148732,65.96,2.04,71.86,-23.62,-23.62,-23.62
"Andhra_Pradesh",260,"NARELLA",1999,11,158005,65.85,1.85,9.755,1.35000000000001,1.35000000000001,6.5
"Andhra_Pradesh",260,"NARELLA",2004,12,165600,65.7,2.17,58.095,-26.97,-26.97,0
"Andhra_Pradesh",261,"CHERIYAL",1983,7,93000,63.96,2.78,0,0,0,0
"Andhra_Pradesh",261,"CHERIYAL",1985,8,101962,62.96,2,67.25,-26.51,-26.51,-23.41
"Andhra_Pradesh",261,"CHERIYAL",1989,9,125334,63.24,2.13,36.385,-15.82,-15.82,35.53
"Andhra_Pradesh",261,"CHERIYAL",1994,10,134572,65.46,2.5,39.075,-0.799999999999997,-38.11,-38.11
"Andhra_Pradesh",261,"CHERIYAL",1999,11,138099,65.58,2.17,45.085,-3.76000000000001,-3.76000000000001,40.81
"Andhra_Pradesh",261,"CHERIYAL",2008,12,149495,64.31,2.94,67.78,-16.64,-46.87,0
"Andhra_Pradesh",261,"PATTIKONDA",2009,13,176695,77.65,2.38,0,0,0,0
"Andhra_Pradesh",262,"JANGAON",1983,7,95021,68.86,3.33,0,0,0,0
"Andhra_Pradesh",262,"JANGAON",1985,8,107565,68.43,2.04,52.76,-41.06,-41.06,3.27
"Andhra_Pradesh",262,"JANGAON",1989,9,133364,67.75,2.22,20.445,-19.2,0,18.36
"Andhra_Pradesh",262,"JANGAON",1994,10,143246,69.38,2,20.12,-14.72,-14.72,-14.72
"Andhra_Pradesh",262,"JANGAON",1999,11,147494,69.11,2.86,52.08,-49.28,0,10.39
"Andhra_Pradesh",262,"JANGAON",2004,12,150692,70.74,2.27,14.61,10.09,-1.09,0
"Andhra_Pradesh",262,"KODUMUR",2009,13,171633,72.99,3.23,0,0,0,0
"Andhra_Pradesh",263,"CHENNUR",1983,7,99276,73.16,3.45,0,0,0,0
"Andhra_Pradesh",263,"CHENNUR",1985,8,114765,76.46,2.04,58.03,3.76,-44.47,3.76
"Andhra_Pradesh",263,"CHENNUR",1989,9,140322,75.59,2.08,1.11,-1.05,-1.05,0.280000000000001
"Andhra_Pradesh",263,"CHENNUR",1994,10,157588,72.22,1.85,17.115,14.46,-16.76,-16.76
"Andhra_Pradesh",263,"CHENNUR",1999,11,163032,74.32,2.13,21.66,-17.26,-17.26,19.03
"Andhra_Pradesh",263,"CHENNUR",2004,12,179700,74.85,2.22,55.425,-5.95,-5.95,0
"Andhra_Pradesh",263,"YEMMIGANUR",2012,13,189278,80.57,3.23,0,0,0,0
"Andhra_Pradesh",264,"DORNAKAL",1983,7,84860,79.93,1.59,0,0,0,0
"Andhra_Pradesh",264,"DORNAKAL",1985,8,97347,77.17,2,38.745,-16.16,-22.59,-16.16
"Andhra_Pradesh",264,"DORNAKAL",1989,9,120777,74.34,2.08,7.545,-7.13,7.55,-7.13
"Andhra_Pradesh",264,"DORNAKAL",1994,10,134749,77.88,2.63,26.07,-1.18,-1.18,-1.18
"Andhra_Pradesh",264,"DORNAKAL",1999,11,144112,77.05,2.22,27.855,-0.0300000000000011,22.1,-0.0300000000000011
"Andhra_Pradesh",264,"DORNAKAL",2004,12,162241,77.78,1.96,6.835,6.84,-1.08,0
"Andhra_Pradesh",264,"MANTRALAYAM",2009,13,160039,69.96,2.7,0,0,0,0
"Andhra_Pradesh",265,"ADONI",2009,13,201571,57.85,3.12,0,0,0,0
"Andhra_Pradesh",265,"MAHBUBABAD",1983,7,94887,73.62,2.63,0,0,0,0
"Andhra_Pradesh",265,"MAHBUBABAD",1985,8,111480,76.32,2.78,36.445,-5.68,-17.93,-5.68
"Andhra_Pradesh",265,"MAHBUBABAD",1989,9,139732,73.58,2.63,54.495,-0.5,-36.44,-0.5
"Andhra_Pradesh",265,"MAHBUBABAD",1994,10,157331,75.78,2.44,16.795,-4.14,-4.14,-4.14
"Andhra_Pradesh",265,"MAHBUBABAD",1999,11,169012,74.35,3.85,60.73,-42.69,37.04,-13.68
"Andhra_Pradesh",265,"MAHBUBABAD",2004,12,180566,79.73,3.23,34.6,-2.05,-2.05,0
"Andhra_Pradesh",266,"ALUR",2009,13,196585,71.08,4.55,0,0,0,0
"Andhra_Pradesh",266,"NARSAMPET",1983,7,98441,77.77,2.38,0,0,0,0
"Andhra_Pradesh",266,"NARSAMPET",1985,8,114299,75.09,1.89,54.54,-48.17,54.54,-6.37
"Andhra_Pradesh",266,"NARSAMPET",1989,9,138284,76.12,2.94,23.46,-18.16,0,-5.3
"Andhra_Pradesh",266,"NARSAMPET",1994,10,155147,78.86,3.45,46.285,-41.5,-4.78,-4.78
"Andhra_Pradesh",266,"NARSAMPET",1999,11,170433,78.48,2.86,36.39,16.26,12.07,8.66
"Andhra_Pradesh",266,"NARSAMPET",2004,12,180362,82.29,2.27,55.69,-4.32,-4.32,0
"Andhra_Pradesh",267,"RAYADURG",2012,13,198167,86.22,3.12,0,0,0,0
"Andhra_Pradesh",267,"WARDHANNAPET",1983,7,94191,73.44,3.45,0,0,0,0
"Andhra_Pradesh",267,"WARDHANNAPET",1985,8,108200,68.71,2.44,22.29,-4.97,-7.05,-4.97
"Andhra_Pradesh",267,"WARDHANNAPET",1989,9,129432,69.14,3.12,10.81,-8.88,0,-1.93
"Andhra_Pradesh",267,"WARDHANNAPET",1994,10,142015,77.26,2.86,49.955,-25.78,-3.44,-3.44
"Andhra_Pradesh",267,"WARDHANNAPET",1999,11,149291,78.65,2.13,21.72,4.06,4.06,14.4
"Andhra_Pradesh",267,"WARDHANNAPET",2004,12,157408,82.22,2.17,45.14,3.12,3.12,0
"Andhra_Pradesh",268,"GHANPUR",1983,7,95655,60.29,2.94,0,0,0,0
"Andhra_Pradesh",268,"GHANPUR",1985,8,106564,54.99,1.96,63.91,-10.45,-42.99,-10.45
"Andhra_Pradesh",268,"GHANPUR",1989,9,127932,61.7,2.38,22.055,-22.05,-22.05,17.67
"Andhra_Pradesh",268,"GHANPUR",1994,10,136605,66.62,1.89,31.025,-24.23,-24.23,-24.23
"Andhra_Pradesh",268,"GHANPUR",1999,11,146310,68.3,2.17,24.63,-18.45,-18.45,20.99
"Andhra_Pradesh",268,"GHANPUR(SC)",2008,12,159817,69.39,3.23,0,0,0,0
"Andhra_Pradesh",268,"URAVAKONDA",2009,13,187323,76.29,2.44,0,0,0,0
"Andhra_Pradesh",269,"GUNTAKAL",2009,13,217807,64.17,2.86,0,0,0,0
"Andhra_Pradesh",269,"WARANGAL",1983,7,102844,61.62,3.57,0,0,0,0
"Andhra_Pradesh",269,"WARANGAL",1985,8,109037,61.38,2.94,54.635,-22.75,-22.75,9.4
"Andhra_Pradesh",269,"WARANGAL",1989,9,139798,62.73,3.7,23.565,-23.57,-23.57,4.23
"Andhra_Pradesh",269,"WARANGAL",1994,10,156079,63.61,2.22,38.09,0.82,0.82,0.82
"Andhra_Pradesh",269,"WARANGAL",1999,11,174975,62.61,2.27,18.495,-12.32,-12.32,12.69
"Andhra_Pradesh",269,"WARANGAL",2004,12,185196,65.23,1.89,17.495,14.14,-11.49,0
"Andhra_Pradesh",270,"HANAMKONDA",1983,7,122398,54.28,2.22,0,0,0,0
"Andhra_Pradesh",270,"HANAMKONDA",1985,8,134656,50.89,2.86,47.54,-42.52,-42.52,1.91999999999999
"Andhra_Pradesh",270,"HANAMKONDA",1989,9,172560,58.56,2.13,24.95,-10.19,-10.19,24.37
"Andhra_Pradesh",270,"HANAMKONDA",1998,10,230400,56.16,3.03,33.63,-22.93,-22.93,-22.93
